NeoKi   68.046 -161.269       125                 B      U
NeoKi   66.369 -150.371       158                 C      U
NeoKi   64.170 -158.775       131                 B      U
NeoKi   66.264 -156.765       155                 C      U
NeoKi   65.686  180.000       107                 C      U
NeoKi   68.948 -173.503       110                 B      U
NeoKi   67.942  180.000        98                 D      U
NeoKi   58.191 -148.848       152                 D      U
NeoKi   55.384 -155.292       155                 D      U
NeoKi   60.033 -156.866       140                 C      U
NeoKi   57.916 -153.656       134                 B      U
NeoKi   62.004 -175.116       110                 B      U
NeoKi   57.743 -171.248        98                 C      U
NeoKi   61.332 -165.719       119                 A      U
NeoKi   60.413 -170.684       110                 B      U
NeoKi   53.378 -168.182       140                 B      U
NeoKi   56.027 -167.478       125                 C      U
NeoKi   59.451 -161.853       131                 B      U
NeoKi   56.827 -163.015       134                 D      U
NeoKi   56.631 -175.699       101                 D      U
NeoKi   52.378 -172.258       131                 D      U
NeoKi   53.922 -175.983       125                 B      U
NeoKi   77.920 -119.142        53                 D      U
NeoKi   77.920  -96.858        53                 C      U
NeoKi   80.236  -79.459        77                 B      U
NeoKi   78.286  -84.531        68                 B      U
NeoKi   79.224 -108.000        62                 A      U
NeoKi   82.133 -125.260        53                 D      U
NeoKi   81.396 -108.000        68                 B      U
NeoKi   60.369 -141.419       179                 A      U
NeoKi   64.335 -141.054        17                 B      U
NeoKi   62.338 -132.958        20                 D      U
NeoKi   63.738 -123.480        44                 D      U
NeoKi   70.161 -128.843        44                 A      U
NeoKi   68.311 -140.553        35                 A      U
NeoKi   70.328 -136.416        58                 A      U
NeoKi   66.369 -137.629        32                 B      U
NeoKi   66.264 -131.235        20                 B      U
NeoKi   71.894  -92.877        58                 C      U
NeoKi   74.093  -90.834        62                 C      U
NeoKi   74.776 -108.000        71                 C      U
NeoKi   71.206 -100.752        77                 C      U
NeoKi   32.969 -110.516        14                 B      U
NeoKi   32.791 -115.238        11                 C      U
NeoKi   36.704 -113.585        29                 B      U
NeoKi   34.170 -113.108        11                 B      U
NeoKi   43.885 -120.756         8                 A      U
NeoKi   39.918 -122.188        47                 A      U
NeoKi   40.356 -116.980        14                 B      U
NeoKi   41.407 -119.965        26                 C      U
NeoKi   35.923 -123.460        50                 C      U
NeoKi   37.435 -121.393        50                 A      U
NeoKi   33.894 -117.904        29                 A      U
NeoKi   37.843 -116.361        35                 B      U
NeoKi   36.409 -118.547        32                 A      U
NeoKi   47.308 -125.056         5                 A      U
NeoKi   50.507 -129.884        38                 D      U
NeoKi   44.868 -124.033         5                 A      U
NeoKi   43.332 -126.334         5                 D      U
NeoKi   40.207  -73.653        62                 A      U
NeoKi   37.384  -78.357        56                 A      U
NeoKi   36.238  -73.564        71                 C      U
NeoKi   37.964  -75.203        68                 A      U
NeoKi   34.377  -82.712        68                 B      U
NeoKi   32.016  -83.903        65                 D      U
NeoKi   35.073  -79.717        68                 D      U
NeoKi   31.080  -79.358        44                 C      U
NeoKi   33.983  -75.040        80                 D      U
NeoKi   32.969 -105.484       173                 A      U
NeoKi   32.791 -100.762        92                 A      U
NeoKi   36.704 -102.415        92                 B      U
NeoKi   34.170 -102.892       119                 A      U
NeoKi   39.918  -93.812        74                 C      U
NeoKi   35.923  -92.540        68                 A      U
NeoKi   32.440  -96.053        71                 A      U
NeoKi   33.445  -93.338        80                 B      U
NeoKi   37.435  -94.607        95                 D      U
NeoKi   33.894  -98.096        77                 A      U
NeoKi   36.409  -97.453        86                 A      U
NeoKi   46.568  -85.024        74                 B      U
NeoKi   44.234  -73.776        74                 A      U
NeoKi   45.534  -79.278        71                 B      U
NeoKi   48.203  -73.911        62                 C      U
NeoKi   46.019  -75.668        77                 B      U
NeoKi   47.231  -81.407        86                 A      U
NeoKi   49.510  -79.873        74                 B      U
NeoKi   40.864  -90.716        58                 C      U
NeoKi   44.187  -86.283        68                 B      U
NeoKi   43.332  -89.666        65                 A      U
NeoKi   41.992  -75.413        74                 A      U
NeoKi   39.097  -80.163        53                 A      U
NeoKi   43.219  -80.741        71                 A      U
NeoKi   41.460  -78.780        71                 A      U
NeoKi   36.022  -84.543        62                 A      U
NeoKi   36.836  -89.595        80                 A      U
NeoKi   35.243  -87.580        62                 C      U
NeoKi   38.428  -83.363        65                 A      U
NeoKi   39.291  -88.571        80                 A      U
NeoKi   42.531  -84.139        80                 B      U
NeoKi   40.106  -85.369        74                 A      U
NeoKi   34.270 -108.000        20                 A      U
NeoKi   38.071 -105.000       131                 C      U
NeoKi   36.829 -108.000        14                 A      U
NeoKi   45.423 -118.040         8                 B      U
NeoKi   41.804 -114.328        23                 C      U
NeoKi   44.382 -101.419        47                 D      U
NeoKi   40.648 -104.887       149                 B      U
NeoKi   40.648 -111.113       158                 A      U
NeoKi   58.191 -139.152        23                 C      U
NeoKi   60.033 -131.134        26                 C      U
NeoKi   57.916 -134.344        11                 D      U
NeoKi   57.743 -116.752        56                 A      U
NeoKi   61.332 -122.281        53                 A      U
NeoKi   60.413 -117.316        56                 A      U
NeoKi   48.966 -122.315        14                 B      U
NeoKi   53.378 -119.818        50                 A      U
NeoKi   51.580 -123.096        17                 C      U
NeoKi   56.027 -120.522        35                 A      U
NeoKi   54.872 -128.288        29                 C      U
NeoKi   59.451 -126.147        41                 B      U
NeoKi   56.827 -124.985        38                 C      U
NeoKi   56.631 -112.301        56                 B      U
NeoKi   48.055 -118.551        26                 A      U
NeoKi   52.378 -115.742        50                 A      U
NeoKi   49.673 -115.276        50                 A      U
NeoKi   48.476 -104.456        41                 D      U
NeoKi   49.892 -108.000        56                 B      U
NeoKi   53.922 -112.017        47                 A      U
NeoKi   52.623 -108.000        58                 A      U
NeoKi   28.748   15.293       143                 C      U
NeoKi   30.418   33.552         2                 A      U
NeoKi  -14.694   33.604        41                 B      U
NeoKi  -15.789   36.000        50                 A      U
NeoKi   -1.125   38.278        35                 C      U
NeoKi   -4.500   40.624         2                 D      U
NeoKi  -11.219   26.581        38                 B      U
NeoKi   -8.992   26.666        41                 B      U
NeoKi   -4.508   36.000        14                 D      U
NeoKi  -12.470   33.625        38                 A      U
NeoKi   -9.017   31.291        38                 C      U
NeoKi  -11.296   31.268        41                 D      U
NeoKi  -12.380   43.111       167                 C      U
NeoKi   -9.017   40.709       170                 B      U
NeoKi  -11.296   40.732       170                 A      U
NeoKi  -11.341   36.000        50                 D      U
NeoKi   -7.905   33.648        29                 A      U
NeoKi    1.343   38.291        41                 B      U
NeoKi    9.399   28.886       101                 B      U
NeoKi   10.734   26.519        86                 C      U
NeoKi   29.165   36.000       173                 A      U
NeoKi   14.781   28.728       104                 D      U
NeoKi   10.766   31.198       116                 B      U
NeoKi   14.891   33.570       113                 B      U
NeoKi   13.487   31.165       107                 C      U
NeoKi   13.543   36.000       104                 D      U
NeoKi   18.585  -26.335       107                 D      U
NeoKi   18.520  -62.767        58                 D      U
NeoKi  -12.470  -38.375        11                 C      U
NeoKi  -15.979   26.629        32                 D      U
NeoKi  -27.078   22.880       158                 D      U
NeoKi  -26.195   27.226       152                 D      U
NeoKi   28.748   87.293        14                 C      U
NeoKi   24.517   85.201        35                 D      U
NeoKi   27.078   85.120        32                 C      U
NeoKi   15.979   81.371        32                 A      U
NeoKi   20.252   83.235        41                 D      U
NeoKi   19.307   79.100        32                 C      U
NeoKi   18.520   81.233        26                 C      U
NeoKi   23.630   80.934        26                 D      U
NeoKi   13.018   94.045        53                 C      U
NeoKi   30.418  105.552       116                 C      U
NeoKi   30.246  100.957       125                 B      U
NeoKi   26.513  102.997       128                 B      U
NeoKi   29.072  103.166       121                 A      U
NeoKi   29.408   91.841        29                 A      U
NeoKi   25.116  100.714         2                 C      U
NeoKi   23.617   87.428        58                 C      U
NeoKi   24.275   91.907        23                 C      U
NeoKi   15.125   83.502        29                 C      U
NeoKi   19.378   85.408        41                 C      U
NeoKi   16.792   85.534        35                 C      U
NeoKi   21.035   87.520        38                 B      U
NeoKi   21.692   91.915        41                 C      U
NeoKi   20.080   89.738        35                 B      U
NeoKi    2.467  126.024        95                 A      U
NeoKi    6.495  124.003        86                 B      U
NeoKi    4.937  126.049        95                 A      U
NeoKi    9.908  126.104        68                 C      U
NeoKi   30.418  110.448       125                 B      U
NeoKi   30.246  115.043       119                 A      U
NeoKi   26.513  113.003       140                 A      U
NeoKi   29.072  112.834       121                 C      U
NeoKi   22.216  119.716       107                 A      U
NeoKi   22.560  115.400       152                 A      U
NeoKi   29.408  124.159       107                 B      U
NeoKi   25.832  121.877       164                 A      U
NeoKi   29.908  119.628       116                 B      U
NeoKi   28.395  121.891       110                 C      U
NeoKi   24.775  119.687       143                 A      U
NeoKi   28.815  117.378       121                 B      U
NeoKi   25.116  115.286       140                 B      U
NeoKi   26.247  117.453       121                 B      U
NeoKi   27.815  126.414       113                 C      U
NeoKi   24.275  124.093        92                 D      U
NeoKi   25.247  126.363       110                 D      U
NeoKi   -1.125  119.299        74                 C      U
NeoKi   -7.873  115.002         5                 A      U
NeoKi   -8.992  117.334         8                 B      U
NeoKi   -5.630  114.929        17                 D      U
NeoKi   -4.500  103.376        35                 C      U
NeoKi   -1.125  101.216        47                 A      U
NeoKi   -2.251  103.438        53                 C      U
NeoKi   -2.250   98.917        44                 D      U
NeoKi   -5.631  110.341        26                 C      U
NeoKi   -5.631  105.659        23                 B      U
NeoKi   -4.508  108.000        17                 C      U
NeoKi   -7.905  110.352        23                 D      U
NeoKi   -7.905  105.648        23                 B      U
NeoKi   -9.055  108.000        17                 D      U
NeoKi    1.342  119.321        77                 C      U
NeoKi    5.367  121.798        71                 C      U
NeoKi    2.685  121.649        74                 C      U
NeoKi    1.343  114.798        62                 C      U
NeoKi    6.721  115.007       143                 A      U
NeoKi    2.686  117.119        56                 B      U
NeoKi    6.718  119.589       104                 D      U
NeoKi    5.378  117.238        47                 B      U
NeoKi    1.343  101.202        38                 D      U
NeoKi   25.303  110.612       134                 B      U
NeoKi   26.606  108.000       134                 B      U
NeoKi   17.434  100.631        11                 A      U
NeoKi   17.546  105.538       161                 D      U
NeoKi   21.380  113.062       137                 B      U
NeoKi   18.797  112.964       140                 D      U
NeoKi   22.725  110.561       134                 B      U
NeoKi   22.725  105.439       140                 D      U
NeoKi   21.448  108.000       140                 C      U
NeoKi   24.426   72.000         5                 C      U
NeoKi   21.191   74.496        17                 B      U
NeoKi   21.191   69.504        17                 D      U
NeoKi   22.282   72.000        14                 C      U
NeoKi   14.603   79.176        17                 C      U
NeoKi   14.694   74.396        14                 C      U
NeoKi   17.907   76.885        35                 B      U
NeoKi   15.743   76.819        23                 D      U
NeoKi   15.789   72.000        17                 B      U
NeoKi   19.032   74.462        14                 B      U
NeoKi   17.961   72.000        17                 B      U
NeoKi  -18.520   45.233       167                 B      U
NeoKi  -23.630   44.934       161                 C      U
NeoKi  -26.513   77.003        53                 B      U
NeoKi  -29.072   76.834        50                 D      U
NeoKi   14.542  168.143        47                 D      U
NeoKi   10.529  166.048        50                 D      U
NeoKi   20.252 -155.235       143                 A      U
NeoKi   18.520 -153.233       146                 C      U
NeoKi  -21.191 -177.504         5                 D      U
NeoKi   -1.125  177.722        44                 C      U
NeoKi   -4.500  175.376        41                 C      U
NeoKi   -2.251  175.438        50                 D      U
NeoKi   -2.251  180.000        47                 C      U
NeoKi   -5.631  177.659        41                 A      U
NeoKi   -4.508  180.000        41                 D      U
NeoKi  -19.307  115.100       104                 A      U
NeoKi  -18.520  117.233       119                 A      U
NeoKi  -24.517  121.201        95                 D      U
NeoKi  -21.859  114.917       107                 A      U
NeoKi  -30.418  141.552       101                 B      U
NeoKi  -30.246  136.957       121                 C      U
NeoKi  -26.513  138.998       125                 A      U
NeoKi  -29.072  139.166       110                 A      U
NeoKi  -18.585  134.335        38                 A      U
NeoKi  -22.216  132.284        41                 C      U
NeoKi  -21.129  134.404        35                 B      U
NeoKi  -24.775  132.313        23                 B      U
NeoKi   -6.495  127.997        41                 C      U
NeoKi   -4.937  125.951        41                 D      U
NeoKi  -14.542  132.143        32                 B      U
NeoKi  -13.967  127.947        56                 A      U
NeoKi  -10.529  130.048        38                 B      U
NeoKi  -13.018  130.045        47                 B      U
NeoKi  -13.314  123.761        65                 A      U
NeoKi  -12.404  125.866        53                 A      U
NeoKi   -8.980  127.981        47                 B      U
NeoKi   -9.908  125.896        50                 A      U
NeoKi  -17.082  132.183        38                 B      U
NeoKi  -20.689  130.103        62                 C      U
NeoKi  -16.508  127.934        58                 C      U
NeoKi  -18.101  130.071        41                 C      U
NeoKi  -15.125  119.502        92                 D      U
NeoKi  -19.378  121.408        65                 C      U
NeoKi  -15.853  123.698        71                 A      U
NeoKi  -16.792  121.534        83                 A      U
NeoKi  -24.275  127.907        71                 C      U
NeoKi  -25.247  125.637        83                 D      U
NeoKi  -21.035  123.520        68                 C      U
NeoKi  -17.486  125.788        56                 A      U
NeoKi  -20.080  125.738        65                 D      U
NeoKi  -26.979  173.477        41                 C      U
NeoKi  -19.307  172.900        44                 D      U
NeoKi  -24.517  166.799        26                 C      U
NeoKi  -27.078  166.880        26                 C      U
NeoKi  -22.808  168.878        26                 D      U
NeoKi  -30.418  146.448       101                 D      U
NeoKi  -25.116  151.286        23                 A      U
NeoKi   -6.495  160.003        50                 D      U
NeoKi   -9.908  162.104        47                 C      U
NeoKi  -19.378  166.592        32                 C      U
NeoKi  -15.853  164.302        44                 C      U
NeoKi  -16.792  166.466        41                 C      U
NeoKi  -27.815  162.414        56                 D      U
NeoKi  -23.617  164.572        26                 D      U
NeoKi  -21.035  164.480        35                 D      U
NeoKi  -21.692  160.085        44                 D      U
NeoKi  -17.486  162.212        44                 D      U
NeoKi  -29.165  144.000       113                 C      U
NeoKi  -25.303  141.388        95                 C      U
NeoKi  -26.606  144.000        86                 C      U
NeoKi  -21.380  149.062        11                 A      U
NeoKi  -22.725  146.561        20                 A      U
NeoKi   -5.367  130.202        29                 C      U
NeoKi   -1.342  132.679        38                 D      U
NeoKi  -13.392  134.395        35                 C      U
NeoKi   -9.394  132.274        47                 C      U
NeoKi   -6.721  136.993        17                 D      U
NeoKi   -6.718  132.411        47                 C      U
NeoKi   -2.686  134.881        32                 B      U
NeoKi   30.418 -110.448         5                 B      U
NeoKi   30.246 -115.043       167                 C      U
NeoKi   26.513 -113.003       167                 A      U
NeoKi   29.072 -112.834       161                 A      U
NeoKi   28.748  -87.293        47                 A      U
NeoKi   12.587  -83.613        44                 D      U
NeoKi   30.246 -100.957       104                 A      U
NeoKi   26.513 -102.997       170                 A      U
NeoKi   29.072 -103.166       155                 C      U
NeoKi   18.585  -98.335        80                 A      U
NeoKi   22.560 -100.600       170                 B      U
NeoKi   21.129  -98.404        20                 A      U
NeoKi   28.815  -98.622        35                 C      U
NeoKi   25.116 -100.714         5                 C      U
NeoKi   26.247  -98.547        29                 A      U
NeoKi   17.082  -96.183       125                 A      U
NeoKi   16.508  -91.934        35                 A      U
NeoKi   18.101  -94.071       164                 C      U
NeoKi   27.815  -89.586        41                 A      U
NeoKi   15.853  -87.698        38                 C      U
NeoKi   17.486  -89.788        44                 A      U
NeoKi   21.692  -91.915        26                 C      U
NeoKi   20.080  -89.738        38                 C      U
NeoKi  -14.603 -115.176       119                 D      U
NeoKi   -1.124  -92.196        89                 B      U
NeoKi    1.342  -92.172        89                 C      U
NeoKi   25.303 -105.388       173                 C      U
NeoKi   25.303 -110.612       161                 C      U
NeoKi   21.380 -102.938       137                 B      U
NeoKi   18.797 -103.036        32                 C      U
NeoKi   22.725 -105.439       137                 B      U
NeoKi   22.725 -110.561       161                 C      U
NeoKi   21.448 -108.000       158                 D      U
NeoKi  -22.617 -175.269         8                 B      U
NeoKi  -15.979 -117.371       121                 C      U
NeoKi  -19.307 -115.100       110                 C      U
NeoKi   21.191  -69.504        44                 C      U
NeoKi   17.907  -76.885        23                 D      U
NeoKi   14.694  -69.604        29                 C      U
NeoKi   15.743  -67.181        23                 D      U
NeoKi   15.789  -72.000        26                 C      U
NeoKi   19.032  -69.538        38                 C      U
NeoKi   19.032  -74.462        35                 C      U
NeoKi   17.961  -72.000        41                 C      U
NeoKi   11.219  -62.581       167                 B      U
NeoKi    7.873  -64.998       152                 C      U
NeoKi    8.992  -62.666       155                 A      U
NeoKi    2.249  -85.604        83                 C      U
NeoKi   11.219  -81.419        32                 D      U
NeoKi    4.508  -72.000       140                 B      U
NeoKi   12.470  -69.625       179                 C      U
NeoKi  -25.886 -105.739        56                 B      U
NeoKi  -26.513  -66.997       104                 B      U
NeoKi  -17.546  -74.462        98                 C      U
NeoKi  -17.546  -69.538        98                 A      U
NeoKi  -18.797  -67.036        86                 B      U
NeoKi  -18.855  -72.000        92                 C      U
NeoKi   -9.399  -79.114        98                 B      U
NeoKi   -6.721  -79.007       110                 A      U
NeoKi  -14.891  -74.430       104                 A      U
NeoKi  -10.766  -76.802       101                 A      U
NeoKi  -13.487  -76.835       104                 C      U
NeoKi  -14.891  -69.570        98                 A      U
NeoKi  -13.487  -67.165        95                 D      U
NeoKi  -13.543  -72.000        98                 A      U
NeoKi  -10.812  -72.000       104                 D      U
NeoKi  -40.864  -17.284        77                 C      U
NeoKi  -43.332  -18.334        80                 B      U
NeoKi  -52.281  -19.131        89                 C      U
NeoKi  -51.580  -15.096        86                 C      U
NeoKi  -29.408  113.776       101                 B      U
NeoKi  -31.228  122.745        95                 D      U
NeoKi  -30.394  118.226        86                 B      U
NeoKi  -31.080  115.358       101                 A      U
NeoKi  -53.481  116.593       137                 C      U
NeoKi  -32.791  136.762       121                 C      U
NeoKi  -36.704  138.415       134                 B      U
NeoKi  -40.356  135.020       131                 D      U
NeoKi  -32.440  132.053       128                 D      U
NeoKi  -33.894  134.096       119                 C      U
NeoKi  -37.843  135.639       137                 D      U
NeoKi  -36.409  133.453       134                 B      U
NeoKi  -43.332  125.666       131                 C      U
NeoKi  -32.969  146.516       101                 B      U
NeoKi  -32.791  151.238        53                 A      U
NeoKi  -36.704  149.585         5                 C      U
NeoKi  -34.170  149.108        83                 A      U
NeoKi  -64.466  149.291        58                 B      U
NeoKi  -48.966  158.315       116                 C      U
NeoKi  -53.378  155.818       107                 D      U
NeoKi  -51.580  159.096       119                 C      U
NeoKi  -62.004  148.884        56                 A      U
NeoKi  -56.027  156.522        98                 D      U
NeoKi  -38.071  147.000       137                 A      U
NeoKi  -38.071  141.000       137                 A      U
NeoKi  -44.382  137.419       137                 D      U
NeoKi  -40.648  147.113       161                 C      U
NeoKi  -28.288 -109.428        56                 B      U
NeoKi  -28.288 -106.572        58                 B      U
NeoKi  -62.004  -67.116        65                 D      U
NeoKi  -57.743  -63.248        50                 D      U
NeoKi  -60.413  -62.684        58                 D      U
NeoKi  -34.270  -72.000         8                 C      U
NeoKi  -36.829  -72.000         5                 D      U
NeoKi  -40.648  -75.113        20                 B      U
NeoKi  -41.987  -72.000        44                 A      U
